artist,song,cluster,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Prince Royce,Dulce (feat. Arthur Hanlon) - Acoustic Version,3,0.1366609146632314,-1.3657543686726759,-0.531813802727603,-0.35189739547889964,1.9512692560904676,-0.45580346811596906,-0.7033938432841012,-0.6832203387874777,0.1315185318332309
Prince Royce,No Te Olvides,5,1.3494496002509178,0.07371278677020228,0.4541769728153451,-0.2993469839094827,-0.16472179030256381,-0.4206743466162793,-0.6303203020659297,1.6926927799891902,-0.28886207491865296
Prince Royce,Culpa al Corazón,5,1.809472894784178,-0.15267225548045782,0.5150926906945698,-0.4219646109047889,0.8027872736731972,-0.45580346811596906,-0.6123513984876908,1.612560802964682,0.06656321124953582
Prince Royce,Dilema,5,1.29568064374703,0.2402980065395563,0.7835437764134042,-0.3468925943770504,0.6183341068001204,-0.45580346811596906,-0.5901897507411962,1.5364354247913992,0.10307172385753945
Prince Royce,La Carretera,5,1.2598346727444385,0.0053701325058523874,0.8629188027408788,-0.5020414285343765,1.2273775823244304,-0.45580346811596906,-0.5961793852672758,1.6486201926257107,0.031581805686419724
Prince Royce,Ganas Locas (feat. Farruko),7,0.3158907696761895,0.940810212749147,0.9059026209846606,-0.23553576986090502,-0.6811906575471787,-0.45580346811596906,-0.6998000625684534,1.0195841729833213,1.9496637681821951
Prince Royce,Deja vu,5,1.170219745237959,0.49658296003087016,1.1115920579794454,-0.47826862330059267,0.5417686413056357,-0.45580346811596906,0.6616438652094461,1.2920328948666489,0.1017577015165897
Prince Royce,Asalto,5,1.6421916967720838,0.043812875529548996,0.8273187078763967,-0.5095486301871504,0.3886377103166663,-0.45580346811596906,-0.4763866947456833,1.7968643501210506,0.1397578070521577
Spiff TV,Just As I Am (feat. Prince Royce & Chris Brown),5,0.8715033202163617,0.28301216545477526,0.5965773522732729,-0.04285092743970962,0.002330134412675446,-0.45580346811596906,-0.5362830400064795,0.8272674281245015,0.3132797842921432
Prince Royce,Amor Prohibido,5,1.3912698997539414,0.34281198793608186,0.4507488155320987,-0.5470846384510195,-0.49604144098778835,-0.4557987842331024,-0.9741253238629003,1.7407719662038952,0.17587566436960841
Prince Royce,Moneda (feat. Gerardo Ortiz),5,1.8512931942872017,-0.13985800780589214,0.049127004579461606,-0.4707614216478188,0.9976811858409765,-0.4548940141926993,-0.7075865874523569,1.5484552213450753,-0.03827446308784358
Prince Royce,X (feat. Zendaya),5,1.0507331752293199,-0.1783007508295892,0.1633110125522074,-0.48202222412697965,0.9559182046621666,-0.45580346811596906,-0.7507119560401301,0.7230958579926412,0.2098271605303588
Prince Royce,Tumbao (feat. Gente de Zona & Arturo Sandoval),5,1.4151672137556695,0.7229680022815302,1.0330081448711814,-0.47576622274966807,0.4095192009060712,-0.45580346811596906,-0.30268729348937407,1.7968643501210506,0.31711530896302204
Prince Royce,Te Necesito,5,1.7198579672776986,0.15059827281759644,0.6166188871599444,-0.45199341751588423,1.5962839160705837,-0.45579292937951915,-0.7033938432841012,1.820903943228403,0.13926060940963642
Prince Royce,Cuchi Cuchi,5,0.8894263057176576,0.6247254367765266,0.7060146809307545,-0.40069420622192964,0.8584712485782768,-0.4557697831916866,0.29028652459250914,1.7567983616087963,0.921139416391935
Prince Royce,Aquel Idiota,5,1.618294382770356,0.11215552979389935,0.6783257182583797,-0.5070462296362258,-0.16124154187099632,-0.45580346811596906,-0.5961793852672758,1.4242506569570876,0.13691667766632093
Prince Royce,Libérame,5,1.3912698997539414,0.0395414596380271,0.6094988681870479,-0.5170558318399242,0.42692044306390864,-0.45575584864015833,-0.27872875538505554,1.3320988833789031,0.1375204176608111
Prince Royce,Mírame,5,1.026835861227592,0.2701979177802096,0.5636143014728267,-0.5107998304626127,0.8410700064204394,-0.45580346811596906,-0.6542788401702482,1.4482902500644401,-0.038842688965010634
Prince Royce,No Creo en el Amor,5,1.2478860157435745,0.4837687123563045,0.6796442402903976,-0.40820140787470344,0.973319446820004,-0.4544412388489255,0.19445237217523517,1.5765014133036532,1.0243434413324586
Prince Royce,Stuck On a Feeling (feat. Snoop Dogg),5,1.678037667774675,-1.1521835740965811,0.4715814636379809,-0.13043494672207123,-0.8027905377461466,-0.45580346811596906,-0.22482204465033884,-0.7072599318948302,-0.7489829789549296
Prince Royce,Handcuffs,3,0.8894263057176576,-1.2162548124694095,-0.4416268957375824,0.6390532226872478,-0.5162268818908798,-0.45580346811596906,-0.26075985180681666,-0.4388178088627277,-1.639108815537612
Prince Royce,Back It Up (feat. Jennifer Lopez & Pitbull) - Video Version,5,1.1224251172345034,0.40688322630891033,0.3434211221258457,0.11730270781946564,-0.33177371501780306,-0.45580346811596906,-0.9729273969576845,1.0796831557517026,-0.6069975378977333
Prince Royce,Lucky One,5,0.4294030111843967,-0.994141186110271,0.22422673043143204,-0.4432350155876481,-0.08815632480807915,-0.45580346811596906,-0.7135762219784365,-0.20242847664042857,-0.18338514646946022
Prince Royce,Double Vision (feat. Tyga),5,1.5525767692656045,-0.5755424287411253,0.7513718388321687,-0.18548775884241275,-0.6112376640726722,-0.45580346811596906,0.3621621389054647,0.15415882111863297,-0.7496222330667429
Prince Royce,Lie to Me,7,0.011200016154160261,0.6717110115832675,0.5881388112683587,-0.05661413046979505,-0.781665429766532,-0.45580346811596906,-0.6273254848028899,0.5427989096874976,2.441285694283937
Prince Royce,Dangerous (feat. Kid Ink),5,1.307629300747894,-0.6481564988969974,0.1859895915029145,0.43886117861327867,0.11717833265440257,-0.45580346811596906,-0.5003452328500018,0.28637658320907117,-0.216626360283751
Prince Royce,Extraordinary,3,0.3158907696761895,-1.4127399434794168,-0.1541890927576911,-0.06287013184710659,0.3677562197272615,-0.45580346811596906,-0.6566746939806801,-0.09024370880611722,1.6720143989512894
